VGS,VDS,freq,real_Y_2_2___0_0____
-1.9,1.3,1000000000,1.28154990374844e-06
-1.9,1.4,1000000000,1.28105309113776e-06
-1.9,1.5,1000000000,1.28065585202937e-06
-1.9,1.6,1000000000,1.28033835750784e-06
-1.9,1.7,1000000000,1.28008470005089e-06
-1.9,1.8,1000000000,1.27988212372463e-06
-1.9,1.9,1000000000,1.27972040438482e-06
-1.9,2,1000000000,1.27959135076e-06
-1.9,2.1,1000000000,1.27948840314979e-06
-1.9,2.2,1000000000,1.27940631072764e-06
-1.9,2.3,1000000000,1.27934087215576e-06
-1.9,2.4,1000000000,1.27928872726207e-06
-1.9,2.5,1000000000,1.27924718974032e-06
-1.9,2.6,1000000000,1.27921411291401e-06
-1.9,2.7,1000000000,1.27918778202307e-06
-1.9,2.8,1000000000,1.27916682786586e-06
-1.9,2.9,1000000000,1.27915015760087e-06
-1.9,3,1000000000,1.27913689931373e-06
-1.9,3.1,1000000000,1.27912635759785e-06
-1.9,3.2,1000000000,1.27911797807655e-06
-1.9,3.3,1000000000,1.27911131890012e-06
-1.9,3.4,1000000000,1.27910602810686e-06
-1.9,3.5,1000000000,1.27910182538675e-06
-1.9,3.6,1000000000,1.27909848758809e-06
-1.9,3.7,1000000000,1.27909583712637e-06
-1.9,3.8,1000000000,1.27909373272247e-06
-1.9,3.9,1000000000,1.27909206202159e-06
-1.9,4,1000000000,1.27909073570978e-06
-1.9,4.1,1000000000,1.27908968279623e-06
-1.9,4.2,1000000000,1.27908884686071e-06
-1.9,4.3,1000000000,1.27908818313314e-06
-1.9,4.4,1000000000,1.27908765601342e-06
-1.9,4.5,1000000000,1.27908723727769e-06
-1.9,4.6,1000000000,1.27908690451146e-06
-1.9,4.7,1000000000,1.27908663994696e-06
-1.9,4.8,1000000000,1.27908642947314e-06
-1.9,4.9,1000000000,1.27908626191612e-06
-1.9,5,1000000000,1.27908612841104e-06
-1.8,0,1000000000,1.33323701577335e-06
-1.8,0.1,1000000000,1.32255262168118e-06
-1.8,0.2,1000000000,1.31396113315669e-06
-1.8,0.3,1000000000,1.30705575755026e-06
-1.8,0.4,1000000000,1.30150806973814e-06
-1.8,0.5,1000000000,1.29705309616728e-06
-1.8,0.6,1000000000,1.29347717594735e-06
-1.8,0.7,1000000000,1.29060810911013e-06
-1.8,0.8,1000000000,1.28830717516777e-06
-1.8,0.9,1000000000,1.28646267402241e-06
-1.8,1,1000000000,1.28498470301282e-06
-1.8,1.1,1000000000,1.28380093569641e-06
-1.8,1.2,1000000000,1.28285321203599e-06
-1.8,1.3,1000000000,1.2820947849218e-06
-1.8,1.4,1000000000,1.28148809786443e-06
-1.8,1.5,1000000000,1.28100299196161e-06
-1.8,1.6,1000000000,1.28061525990761e-06
-1.8,1.7,1000000000,1.28030548037907e-06
-1.8,1.8,1000000000,1.28005807897742e-06
-1.8,1.9,1000000000,1.27986057183081e-06
-1.8,2,1000000000,1.27970295681408e-06
-1.8,2.1,1000000000,1.27957722376617e-06
-1.8,2.2,1000000000,1.27947696058132e-06
-1.8,2.3,1000000000,1.2793970366069e-06
-1.8,2.4,1000000000,1.2793333483226e-06
-1.8,2.5,1000000000,1.27928261507922e-06
-1.8,2.6,1000000000,1.27924221516798e-06
-1.8,2.7,1000000000,1.27921005439048e-06
-1.8,2.8,1000000000,1.27918446050566e-06
-1.8,2.9,1000000000,1.279164098809e-06
-1.8,3,1000000000,1.27914790439983e-06
-1.8,3.1,1000000000,1.27913502794089e-06
-1.8,3.2,1000000000,1.27912479233557e-06
-1.8,3.3,1000000000,1.2791166579397e-06
-1.8,3.4,1000000000,1.27911019486114e-06
-1.8,3.5,1000000000,1.27910506075549e-06
-1.8,3.6,1000000000,1.2791009830354e-06
-1.8,3.7,1000000000,1.27909774483358e-06
-1.8,3.8,1000000000,1.279095173587e-06
-1.8,3.9,1000000000,1.27909313206476e-06
-1.8,4,1000000000,1.27909151117292e-06
-1.8,4.1,1000000000,1.27909022420315e-06
-1.8,4.2,1000000000,1.27908920225694e-06
-1.8,4.3,1000000000,1.27908839061598e-06
-1.8,4.4,1000000000,1.27908774585259e-06
-1.8,4.5,1000000000,1.27908723345556e-06
-1.8,4.6,1000000000,1.27908682605917e-06
-1.8,4.7,1000000000,1.27908650194668e-06
-1.8,4.8,1000000000,1.27908624390499e-06
-1.8,4.9,1000000000,1.27908603826095e-06
-1.8,5,1000000000,1.27908587421086e-06
-1.7,0,1000000000,1.34515916381639e-06
-1.7,0.1,1000000000,1.33212976557967e-06
-1.7,0.2,1000000000,1.32165014116516e-06
-1.7,0.3,1000000000,1.31322560484997e-06
-1.7,0.4,1000000000,1.30645640719555e-06
-1.7,0.5,1000000000,1.30101982309981e-06
-1.7,0.6,1000000000,1.29665550256359e-06
-1.7,0.7,1000000000,1.29315354305264e-06
-1.7,0.8,1000000000,1.29034480530086e-06
-1.7,0.9,1000000000,1.28809306509025e-06
-1.7,1,1000000000,1.28628866071788e-06
-1.7,1.1,1000000000,1.2848433553573e-06
-1.7,1.2,1000000000,1.28368618484083e-06
-1.7,1.3,1000000000,1.28276010332435e-06
-1.7,1.4,1000000000,1.28201927521979e-06
-1.7,1.5,1000000000,1.28142688957245e-06
-1.7,1.6,1000000000,1.28095339713178e-06
-1.7,1.7,1000000000,1.28057508896371e-06
-1.7,1.8,1000000000,1.28027295090609e-06
-1.7,1.9,1000000000,1.28003174102029e-06
-1.7,2,1000000000,1.27983924675304e-06
-1.7,2.1,1000000000,1.27968568724694e-06
-1.7,2.2,1000000000,1.27956323265268e-06
-1.7,2.3,1000000000,1.27946561767744e-06
-1.7,2.4,1000000000,1.2793878311602e-06
-1.7,2.5,1000000000,1.2793258667043e-06
-1.7,2.6,1000000000,1.27927652259086e-06
-1.7,2.7,1000000000,1.27923724118046e-06
-1.7,2.8,1000000000,1.27920598023378e-06
-1.7,2.9,1000000000,1.27918110964429e-06
-1.7,3,1000000000,1.27916132880451e-06
-1.7,3.1,1000000000,1.27914560042874e-06
-1.7,3.2,1000000000,1.27913309752377e-06
-1.7,3.3,1000000000,1.27912316099425e-06
-1.7,3.4,1000000000,1.2791152657875e-06
-1.7,3.5,1000000000,1.27910899375879e-06
-1.7,3.6,1000000000,1.27910401201739e-06
-1.7,3.7,1000000000,1.27910005565193e-06
-1.7,3.8,1000000000,1.27909691389917e-06
-1.7,3.9,1000000000,1.27909441916074e-06
-1.7,4,1000000000,1.27909243818199e-06
-1.7,4.1,1000000000,1.27909086505641e-06
-1.7,4.2,1000000000,1.27908961563579e-06
-1.7,4.3,1000000000,1.27908862310088e-06
-1.7,4.4,1000000000,1.27908783435986e-06
-1.7,4.5,1000000000,1.27908720730176e-06
-1.7,4.6,1000000000,1.27908670850114e-06
-1.7,4.7,1000000000,1.27908631142801e-06
-1.7,4.8,1000000000,1.27908599503885e-06
-1.7,4.9,1000000000,1.27908574266021e-06
-1.7,5,1000000000,1.279085541071e-06
-1.6,0,1000000000,1.35968320872381e-06
-1.6,0.1,1000000000,1.34380198724534e-06
-1.6,0.2,1000000000,1.33102431323327e-06
-1.6,0.3,1000000000,1.32074969294111e-06
-1.6,0.4,1000000000,1.31249220811926e-06
-1.6,0.5,1000000000,1.30585918875691e-06
-1.6,0.6,1000000000,1.30053363874145e-06
-1.6,0.7,1000000000,1.29625985452566e-06
-1.6,0.8,1000000000,1.29283170965119e-06
-1.6,0.9,1000000000,1.29008313898206e-06
-1.6,1,1000000000,1.28788042458339e-06
-1.6,1.1,1000000000,1.28611595030646e-06
-1.6,1.2,1000000000,1.2847031502242e-06
-1.6,1.3,1000000000,1.28357242557525e-06
-1.6,1.4,1000000000,1.28266784676759e-06
-1.6,1.5,1000000000,1.28194449061591e-06
-1.6,1.6,1000000000,1.28136629200304e-06
-1.6,1.7,1000000000,1.28090431107946e-06
-1.6,1.8,1000000000,1.28053533666151e-06
-1.6,1.9,1000000000,1.28024076096519e-06
-1.6,2,1000000000,1.28000567361454e-06
-1.6,2.1,1000000000,1.27981813239738e-06
-1.6,2.2,1000000000,1.27966857676296e-06
-1.6,2.3,1000000000,1.27954935622224e-06
-1.6,2.4,1000000000,1.27945435143033e-06
-1.6,2.5,1000000000,1.27937866989281e-06
-1.6,2.6,1000000000,1.27931840161344e-06
-1.6,2.7,1000000000,1.27927042312871e-06
-1.6,2.8,1000000000,1.27923224027563e-06
-1.6,2.9,1000000000,1.27920186224918e-06
-1.6,3,1000000000,1.27917770062563e-06
-1.6,3.1,1000000000,1.27915848853296e-06
-1.6,3.2,1000000000,1.2791432159215e-06
-1.6,3.3,1000000000,1.27913107783996e-06
-1.6,3.4,1000000000,1.27912143299443e-06
-1.6,3.5,1000000000,1.27911377067772e-06
-1.6,3.6,1000000000,1.27910768431671e-06
-1.6,3.7,1000000000,1.27910285034398e-06
-1.6,3.8,1000000000,1.27909901135219e-06
-1.6,3.9,1000000000,1.27909596263145e-06
-1.6,4,1000000000,1.27909354142664e-06
-1.6,4.1,1000000000,1.27909161838286e-06
-1.6,4.2,1000000000,1.27909009072237e-06
-1.6,4.3,1000000000,1.27908887683047e-06
-1.6,4.4,1000000000,1.27908791187382e-06
-1.6,4.5,1000000000,1.27908714440995e-06
-1.6,4.6,1000000000,1.2790865335964e-06
-1.6,4.7,1000000000,1.27908604703604e-06
-1.6,4.8,1000000000,1.27908565905535e-06
-1.6,4.9,1000000000,1.27908534924675e-06
-1.6,5,1000000000,1.27908510148404e-06
-1.5,0,1000000000,1.37736312286836e-06
-1.5,0.1,1000000000,1.35801875710143e-06
-1.5,0.2,1000000000,1.342447255164e-06
-1.5,0.3,1000000000,1.32992151367031e-06
-1.5,0.4,1000000000,1.3198519637907e-06
-1.5,0.5,1000000000,1.31176149244409e-06
-1.5,0.6,1000000000,1.30526453964798e-06
-1.5,0.7,1000000000,1.30004986272653e-06
-1.5,0.8,1000000000,1.29586642374302e-06
-1.5,0.9,1000000000,1.2925118869361e-06
-1.5,1,1000000000,1.28982327229282e-06
-1.5,1.1,1000000000,1.28766937607296e-06
-1.5,1.2,1000000000,1.28594463316882e-06
-1.5,1.3,1000000000,1.28456415204943e-06
-1.5,1.4,1000000000,1.28345970157212e-06
-1.5,1.5,1000000000,1.28257646926796e-06
-1.5,1.6,1000000000,1.28187044463823e-06
-1.5,1.7,1000000000,1.28130630795216e-06
-1.5,1.8,1000000000,1.2808557280031e-06
-1.5,1.9,1000000000,1.28049599035244e-06
-1.5,2,1000000000,1.28020889244959e-06
-1.5,2.1,1000000000,1.27997985427676e-06
-1.5,2.2,1000000000,1.27979720277576e-06
-1.5,2.3,1000000000,1.27965159653976e-06
-1.5,2.4,1000000000,1.27953556336693e-06
-1.5,2.5,1000000000,1.27944312888894e-06
-1.5,2.6,1000000000,1.27936951832711e-06
-1.5,2.7,1000000000,1.27931091729821e-06
-1.5,2.8,1000000000,1.27926427986406e-06
-1.5,2.9,1000000000,1.27922717470555e-06
-1.5,3,1000000000,1.27919766192842e-06
-1.5,3.1,1000000000,1.27917419427043e-06
-1.5,3.2,1000000000,1.27915553816483e-06
-1.5,3.3,1000000000,1.27914071049119e-06
-1.5,3.4,1000000000,1.27912892801333e-06
-1.5,3.5,1000000000,1.27911956696905e-06
-1.5,3.6,1000000000,1.27911213079197e-06
-1.5,3.7,1000000000,1.27910622429122e-06
-1.5,3.8,1000000000,1.27910153308009e-06
-1.5,3.9,1000000000,1.27909780711794e-06
-1.5,4,1000000000,1.27909484761859e-06
-1.5,4.1,1000000000,1.27909249659579e-06
-1.5,4.2,1000000000,1.27909062852122e-06
-1.5,4.3,1000000000,1.27908914370313e-06
-1.5,4.4,1000000000,1.27908796295887e-06
-1.5,4.5,1000000000,1.27908702345991e-06
-1.5,4.6,1000000000,1.27908627531186e-06
-1.5,4.7,1000000000,1.27908567896081e-06
-1.5,4.8,1000000000,1.27908520301066e-06
-1.5,4.9,1000000000,1.2790848225814e-06
-1.5,5,1000000000,1.27908451794919e-06
-1.4,0,1000000000,1.39886221679821e-06
-1.4,0.1,1000000000,1.37532061305658e-06
-1.4,0.2,1000000000,1.35635765284154e-06
-1.4,0.3,1000000000,1.34109601265919e-06
-1.4,0.4,1000000000,1.32882220507689e-06
-1.4,0.5,1000000000,1.31895762327046e-06
-1.4,0.6,1000000000,1.31103398996671e-06
-1.4,0.7,1000000000,1.30467288010145e-06
-1.4,0.8,1000000000,1.29956882425884e-06
-1.4,0.9,1000000000,1.29547546537793e-06
-1.4,1,1000000000,1.29219427007015e-06
-1.4,1.1,1000000000,1.28956535180337e-06
-1.4,1.2,1000000000,1.2874600268398e-06
-1.4,1.3,1000000000,1.28577478488665e-06
-1.4,1.4,1000000000,1.28442641096076e-06
-1.4,1.5,1000000000,1.28334804242185e-06
-1.4,1.6,1000000000,1.28248598403244e-06
-1.4,1.7,1000000000,1.2817971373019e-06
-1.4,1.8,1000000000,1.2812469268819e-06
-1.4,1.9,1000000000,1.28080762892481e-06
-1.4,2,1000000000,1.28045702430783e-06
-1.4,2.1,1000000000,1.28017731419099e-06
-1.4,2.2,1000000000,1.27995424745508e-06
-1.4,2.3,1000000000,1.27977641879945e-06
-1.4,2.4,1000000000,1.27963470462231e-06
-1.4,2.5,1000000000,1.27952180978994e-06
-1.4,2.6,1000000000,1.27943190377702e-06
-1.4,2.7,1000000000,1.27936032857931e-06
-1.4,2.8,1000000000,1.27930336451268e-06
-1.4,2.9,1000000000,1.27925804237294e-06
-1.4,3,1000000000,1.27922199304618e-06
-1.4,3.1,1000000000,1.27919332689558e-06
-1.4,3.2,1000000000,1.27917053737843e-06
-1.4,3.3,1000000000,1.27915242377148e-06
-1.4,3.4,1000000000,1.27913802950104e-06
-1.4,3.5,1000000000,1.27912659274797e-06
-1.4,3.6,1000000000,1.27911750702545e-06
-1.4,3.7,1000000000,1.27911028966258e-06
-1.4,3.8,1000000000,1.27910455666392e-06
-1.4,3.9,1000000000,1.27910000265042e-06
-1.4,4,1000000000,1.27909638483402e-06
-1.4,4.1,1000000000,1.27909351025751e-06
-1.4,4.2,1000000000,1.27909122558815e-06
-1.4,4.3,1000000000,1.27908940905765e-06
-1.4,4.4,1000000000,1.27908796398155e-06
-1.4,4.5,1000000000,1.27908681357664e-06
-1.4,4.6,1000000000,1.27908589695017e-06
-1.4,4.7,1000000000,1.27908516575671e-06
-1.4,4.8,1000000000,1.27908458167261e-06
-1.4,4.9,1000000000,1.2790841142854e-06
-1.4,5,1000000000,1.27908373951109e-06
-1.3,0,1000000000,1.42496929844266e-06
-1.3,0.1,1000000000,1.39635427708355e-06
-1.3,0.2,1000000000,1.37328271498159e-06
-1.3,0.3,1000000000,1.35470117401474e-06
-1.3,0.4,1000000000,1.33974928296819e-06
-1.3,0.5,1000000000,1.327727203458e-06
-1.3,0.6,1000000000,1.31806731876823e-06
-1.3,0.7,1000000000,1.31031021091185e-06
-1.3,0.8,1000000000,1.30408460882026e-06
-1.3,0.9,1000000000,1.29909083142014e-06
-1.3,1,1000000000,1.29508721413402e-06
-1.3,1.1,1000000000,1.29187903428505e-06
-1.3,1.2,1000000000,1.28930950467811e-06
-1.3,1.3,1000000000,1.28725246528744e-06
-1.3,1.4,1000000000,1.28560646261374e-06
-1.3,1.5,1000000000,1.2842899589855e-06
-1.3,1.6,1000000000,1.28323746000771e-06
-1.3,1.7,1000000000,1.28239638671435e-06
-1.3,1.8,1000000000,1.28172455126914e-06
-1.3,1.9,1000000000,1.28118812105473e-06
-1.3,2,1000000000,1.28075997774155e-06
-1.3,2.1,1000000000,1.28041839565124e-06
-1.3,2.2,1000000000,1.28014597788757e-06
-1.3,2.3,1000000000,1.27992880045437e-06
-1.3,2.4,1000000000,1.27975572417109e-06
-1.3,2.5,1000000000,1.27961784174209e-06
-1.3,2.6,1000000000,1.27950803375503e-06
-1.3,2.7,1000000000,1.27942061230839e-06
-1.3,2.8,1000000000,1.27935103507962e-06
-1.3,2.9,1000000000,1.27929567612531e-06
-1.3,3,1000000000,1.27925164220006e-06
-1.3,3.1,1000000000,1.27921662560172e-06
-1.3,3.2,1000000000,1.27918878639927e-06
-1.3,3.3,1000000000,1.27916665818452e-06
-1.3,3.4,1000000000,1.27914907266187e-06
-1.3,3.5,1000000000,1.27913509940504e-06
-1.3,3.6,1000000000,1.27912399768283e-06
-1.3,3.7,1000000000,1.27911517799136e-06
-1.3,3.8,1000000000,1.27910817135147e-06
-1.3,3.9,1000000000,1.27910260476227e-06
-1.3,4,1000000000,1.27909818169719e-06
-1.3,4.1,1000000000,1.2790946664724e-06
-1.3,4.2,1000000000,1.27909187183808e-06
-1.3,4.3,1000000000,1.27908964905076e-06
-1.3,4.4,1000000000,1.27908788001248e-06
-1.3,4.5,1000000000,1.2790864709598e-06
-1.3,4.6,1000000000,1.27908534749809e-06
-1.3,4.7,1000000000,1.27908445059544e-06
-1.3,4.8,1000000000,1.27908373342725e-06
-1.3,4.9,1000000000,1.27908315886342e-06
-1.3,5,1000000000,1.2790826974791e-06
-1.2,0,1000000000,1.45661373400842e-06
-1.2,0.1,1000000000,1.42188815041899e-06
-1.2,0.2,1000000000,1.39385272208187e-06
-1.2,0.3,1000000000,1.3712509925021e-06
-1.2,0.4,1000000000,1.35305057028651e-06
-1.2,0.5,1000000000,1.33840806079092e-06
-1.2,0.6,1000000000,1.3266372964629e-06
-1.2,0.7,1000000000,1.31718166974031e-06
-1.2,0.8,1000000000,1.30959063812592e-06
-1.2,0.9,1000000000,1.30350009780616e-06
-1.2,1,1000000000,1.29861616640914e-06
-1.2,1.1,1000000000,1.2947018794248e-06
-1.2,1.2,1000000000,1.2915663301999e-06
-1.2,1.3,1000000000,1.28905583406334e-06
-1.2,1.4,1000000000,1.28704675628437e-06
-1.2,1.5,1000000000,1.28543970044176e-06
-1.2,1.6,1000000000,1.2841548054505e-06
-1.2,1.7,1000000000,1.2831279437335e-06
-1.2,1.8,1000000000,1.2823076507491e-06
-1.2,1.9,1000000000,1.28165264715029e-06
-1.2,2,1000000000,1.28112984071682e-06
-1.2,2.1,1000000000,1.28071271633576e-06
-1.2,2.2,1000000000,1.28038003953838e-06
-1.2,2.3,1000000000,1.28011481317073e-06
-1.2,2.4,1000000000,1.2799034383801e-06
-1.2,2.5,1000000000,1.27973504023791e-06
-1.2,2.6,1000000000,1.27960092612629e-06
-1.2,2.7,1000000000,1.27949415083954e-06
-1.2,2.8,1000000000,1.27940916777525e-06
-1.2,2.9,1000000000,1.27934154913616e-06
-1.2,3,1000000000,1.27928776171384e-06
-1.2,3.1,1000000000,1.27924498732068e-06
-1.2,3.2,1000000000,1.27921097892726e-06
-1.2,3.3,1000000000,1.27918394566553e-06
-1.2,3.4,1000000000,1.27916246068079e-06
-1.2,3.5,1000000000,1.27914538766167e-06
-1.2,3.6,1000000000,1.27913182191688e-06
-1.2,3.7,1000000000,1.27912104347043e-06
-1.2,3.8,1000000000,1.2791124795233e-06
-1.2,3.9,1000000000,1.27910567453112e-06
-1.2,4,1000000000,1.27910026632282e-06
-1.2,4.1,1000000000,1.27909596703129e-06
-1.2,4.2,1000000000,1.27909254795908e-06
-1.2,4.3,1000000000,1.27908982743632e-06
-1.2,4.4,1000000000,1.2790876612036e-06
-1.2,4.5,1000000000,1.27908593477538e-06
-1.2,4.6,1000000000,1.27908455725272e-06
-1.2,4.7,1000000000,1.27908345654711e-06
-1.2,4.8,1000000000,1.27908257546866e-06
-1.2,4.9,1000000000,1.2790818686634e-06
-1.2,5,1000000000,1.2790813001776e-06
-1.1,0,1000000000,1.49487675492396e-06
-1.1,0.1,1000000000,1.4528266527643e-06
-1.1,0.2,1000000000,1.41881587227341e-06
-1.1,0.3,1000000000,1.39135946665315e-06
-1.1,0.4,1000000000,1.36922697269725e-06
-1.1,0.5,1000000000,1.35140705484361e-06
-1.1,0.6,1000000000,1.3370733049519e-06
-1.1,0.7,1000000000,1.32555323657507e-06
-1.1,0.8,1000000000,1.31630126132283e-06
-1.1,0.9,1000000000,1.30887572106852e-06
-1.1,1,1000000000,1.30291968659772e-06
-1.1,1.1,1000000000,1.29814507973842e-06
-1.1,1.2,1000000000,1.29431963981526e-06
-1.1,1.3,1000000000,1.29125627825852e-06
-1.1,1.4,1000000000,1.28880441356283e-06
-1.1,1.5,1000000000,1.28684293570827e-06
-1.1,1.6,1000000000,1.28527450387568e-06
-1.1,1.7,1000000000,1.28402093141891e-06
-1.1,1.8,1000000000,1.28301945502863e-06
-1.1,1.9,1000000000,1.28221972173294e-06
-1.1,2,1000000000,1.28158135774738e-06
-1.1,2.1,1000000000,1.28107200834101e-06
-1.1,2.2,1000000000,1.28066575879794e-06
-1.1,2.3,1000000000,1.28034186317297e-06
-1.1,2.4,1000000000,1.28008372159207e-06
-1.1,2.5,1000000000,1.27987805807372e-06
-1.1,2.6,1000000000,1.27971425991428e-06
-1.1,2.7,1000000000,1.27958384730738e-06
-1.1,2.8,1000000000,1.27948004767269e-06
-1.1,2.9,1000000000,1.2793974542681e-06
-1.1,3,1000000000,1.27933175257161e-06
-1.1,3.1,1000000000,1.27927950106318e-06
-1.1,3.2,1000000000,1.27923795565765e-06
-1.1,3.3,1000000000,1.27920492923023e-06
-1.1,3.4,1000000000,1.27917867925375e-06
-1.1,3.5,1000000000,1.27915781794205e-06
-1.1,3.6,1000000000,1.27914124038849e-06
-1.1,3.7,1000000000,1.27912806726436e-06
-1.1,3.8,1000000000,1.27911759900241e-06
-1.1,3.9,1000000000,1.27910927923165e-06
-1.1,4,1000000000,1.27910266557755e-06
-1.1,4.1,1000000000,1.27909740648993e-06
-1.1,4.2,1000000000,1.27909322261933e-06
-1.1,4.3,1000000000,1.27908989210153e-06
-1.1,4.4,1000000000,1.27908723874549e-06
-1.1,4.5,1000000000,1.27908512268918e-06
-1.1,4.6,1000000000,1.27908343293301e-06
-1.1,4.7,1000000000,1.27908208141782e-06
-1.1,4.8,1000000000,1.27908099829827e-06
-1.1,4.9,1000000000,1.27908012817541e-06
-1.1,5,1000000000,1.27907942713816e-06
-0.999999999999999,0,1000000000,1.54099486547277e-06
-0.999999999999999,0.1,1000000000,1.49022081325323e-06
-0.999999999999999,0.2,1000000000,1.4490519168625e-06
-0.999999999999999,0.3,1000000000,1.41575481056584e-06
-0.999999999999999,0.4,1000000000,1.38887637847219e-06
-0.999999999999999,0.5,1000000000,1.36721213655339e-06
-0.999999999999999,0.6,1000000000,1.34977179595215e-06
-0.999999999999999,0.7,1000000000,1.33574593051184e-06
-0.999999999999999,0.8,1000000000,1.3244757338291e-06
-0.999999999999999,0.9,1000000000,1.31542663745028e-06
-0.999999999999999,1,1000000000,1.30816586918254e-06
-0.999999999999999,1.1,1000000000,1.30234367577739e-06
-0.999999999999999,1.2,1000000000,1.29767778399683e-06
-0.999999999999999,1.3,1000000000,1.29394063685573e-06
-0.999999999999999,1.4,1000000000,1.29094896271484e-06
-0.999999999999999,1.5,1000000000,1.28855528122568e-06
-0.999999999999999,1.6,1000000000,1.28664100440819e-06
-0.999999999999999,1.7,1000000000,1.28511084379563e-06
-0.999999999999999,1.8,1000000000,1.28388828363394e-06
-0.999999999999999,1.9,1000000000,1.2829119211549e-06
-0.999999999999999,2,1000000000,1.28213251119606e-06
-0.999999999999999,2.1,1000000000,1.28151058183072e-06
-0.999999999999999,2.2,1000000000,1.28101451230448e-06
-0.999999999999999,2.3,1000000000,1.2806189849827e-06
-0.999999999999999,2.4,1000000000,1.28030373938413e-06
-0.999999999999999,2.5,1000000000,1.28005257010887e-06
-0.999999999999999,2.6,1000000000,1.27985252153908e-06
-0.999999999999999,2.7,1000000000,1.2796932409648e-06
-0.999999999999999,2.8,1000000000,1.27956645940298e-06
-0.999999999999999,2.9,1000000000,1.27946557513221e-06
-0.999999999999999,3,1000000000,1.27938531978716e-06
-0.999999999999999,3.1,1000000000,1.27932149081005e-06
-0.999999999999999,3.2,1000000000,1.27927073719555e-06
-0.999999999999999,3.3,1000000000,1.27923038802785e-06
-0.999999999999999,3.4,1000000000,1.27919831525322e-06
-0.999999999999999,3.5,1000000000,1.27917282399703e-06
-0.999999999999999,3.6,1000000000,1.27915256487624e-06
-0.999999999999999,3.7,1000000000,1.2791364639612e-06
-0.999999999999999,3.8,1000000000,1.27912366685148e-06
-0.999999999999999,3.9,1000000000,1.2791134940168e-06
-0.999999999999999,4,1000000000,1.27910540521462e-06
-0.999999999999999,4.1,1000000000,1.27909897103109e-06
-0.999999999999999,4.2,1000000000,1.27909385030378e-06
-0.999999999999999,4.3,1000000000,1.27908977204437e-06
-0.999999999999999,4.4,1000000000,1.27908652106779e-06
-0.999999999999999,4.5,1000000000,1.27908392652438e-06
-0.999999999999999,4.6,1000000000,1.27908185288091e-06
-0.999999999999999,4.7,1000000000,1.27908019256202e-06
-0.999999999999999,4.8,1000000000,1.27907886025355e-06
