VGS,VDS,DC_IDS_i_0____
-0.0999999999999994,1.73,2.52186792437879e-08
-0.0999999999999994,1.74,2.54053453933282e-08
-0.0999999999999994,1.75,2.55927735662206e-08
-0.0999999999999994,1.76,2.5780963827612e-08
-0.0999999999999994,1.77,2.59699161948193e-08
-0.0999999999999994,1.78,2.61596306376159e-08
-0.0999999999999994,1.79,2.63501070786437e-08
-0.0999999999999994,1.8,2.65413453936156e-08
-0.0999999999999994,1.81,2.67333454117096e-08
-0.0999999999999994,1.82,2.69261069159073e-08
-0.0999999999999994,1.83,2.71196296432628e-08
-0.0999999999999994,1.84,2.73139132853405e-08
-0.0999999999999994,1.85,2.75089574884623e-08
-0.0999999999999994,1.86,2.77047618541103e-08
-0.0999999999999994,1.87,2.79013259392865e-08
-0.0999999999999994,1.88,2.80986492568399e-08
-0.0999999999999994,1.89,2.82967312758427e-08
-0.0999999999999994,1.9,2.84955714219485e-08
-0.0999999999999994,1.91,2.86951690778011e-08
-0.0999999999999994,1.92,2.88955235833538e-08
-0.0999999999999994,1.93,2.90966342362803e-08
-0.0999999999999994,1.94,2.92985002923239e-08
-0.0999999999999994,1.95,2.95011209657262e-08
-0.0999999999999994,1.96,2.97044954295916e-08
-0.0999999999999994,1.97,2.9908622816275e-08
-0.0999999999999994,1.98,3.0113502217775e-08
-0.0999999999999994,1.99,3.03191326861368e-08
-0.0999999999999994,2,3.05255132338615e-08
-0.0999999999999994,2.01,3.07326428342768e-08
-0.0999999999999994,2.02,3.09405204219818e-08
-0.0999999999999994,2.03,3.11491448932239e-08
-0.0999999999999994,2.04,3.13585151063281e-08
-0.0999999999999994,2.05,3.15686298820939e-08
-0.0999999999999994,2.06,3.17794880042325e-08
-0.0999999999999994,2.07,3.19910882197472e-08
-0.0999999999999994,2.08,3.22034292393831e-08
-0.0999999999999994,2.09,3.24165097380191e-08
-0.0999999999999994,2.1,3.26303283551467e-08
-0.0999999999999994,2.11,3.28448836952104e-08
-0.0999999999999994,2.12,3.30601743281134e-08
-0.0999999999999994,2.13,3.32761987895525e-08
-0.0999999999999994,2.14,3.34929555815522e-08
-0.0999999999999994,2.15,3.37104431728094e-08
-0.0999999999999994,2.16,3.39286599991563e-08
-0.0999999999999994,2.17,3.41476044640143e-08
-0.0999999999999994,2.18,3.43672749387505e-08
-0.0999999999999994,2.19,3.45876697632073e-08
-0.0999999999999994,2.2,3.48087872460346e-08
-0.0999999999999994,2.21,3.5030625665229e-08
-0.0999999999999994,2.22,3.52531832684569e-08
-0.0999999999999994,2.23,3.54764582735682e-08
-0.0999999999999994,2.24,3.57004488690302e-08
-0.0999999999999994,2.25,3.59251532142946e-08
-0.0999999999999994,2.26,3.61505694402898e-08
-0.0999999999999994,2.27,3.63766956498474e-08
-0.0999999999999994,2.28,3.66035299181323e-08
-0.0999999999999994,2.29,3.68310702930396e-08
-0.0999999999999994,2.29999999999999,3.7059314795702e-08
-0.0999999999999994,2.30999999999999,3.72882614208576e-08
-0.0999999999999994,2.31999999999999,3.75179081373091e-08
-0.0999999999999994,2.32999999999999,3.77482528883503e-08
-0.0999999999999994,2.33999999999999,3.79792935921951e-08
-0.0999999999999994,2.34999999999999,3.82110281424457e-08
-0.0999999999999994,2.35999999999999,3.84434544084155e-08
-0.0999999999999994,2.36999999999999,3.86765702357312e-08
-0.0999999999999994,2.37999999999999,3.89103734465479e-08
-0.0999999999999994,2.38999999999999,3.9144861840194e-08
-0.0999999999999994,2.39999999999999,3.93800331934255e-08
-0.0999999999999994,2.40999999999999,3.9615885260906e-08
-0.0999999999999994,2.41999999999999,3.98524157756899e-08
-0.0999999999999994,2.42999999999999,4.00896224495356e-08
-0.0999999999999994,2.43999999999999,4.03275029734289e-08
-0.0999999999999994,2.44999999999999,4.05660550179172e-08
-0.0999999999999994,2.45999999999999,4.08052762335974e-08
-0.0999999999999994,2.46999999999999,4.10451642514508e-08
-0.0999999999999994,2.47999999999999,4.12857166833331e-08
-0.0999999999999994,2.48999999999999,4.15269311223697e-08
-0.0999999999999994,2.49999999999999,4.17688051433092e-08
-0.0999999999999994,2.50999999999999,4.20113363029772e-08
-0.0999999999999994,2.51999999999999,4.22545221407324e-08
-0.0999999999999994,2.52999999999999,4.24983601787392e-08
-0.0999999999999994,2.53999999999999,4.2742847922505e-08
-0.0999999999999994,2.54999999999999,4.29879828611726e-08
-0.0999999999999994,2.55999999999999,4.32337624679966e-08
-0.0999999999999994,2.56999999999999,4.34801842007172e-08
-0.0999999999999994,2.57999999999999,4.37272455018919e-08
-0.0999999999999994,2.58999999999999,4.39749437993927e-08
-0.0999999999999994,2.59999999999999,4.42232765066941e-08
-0.0999999999999994,2.60999999999999,4.44722410233286e-08
-0.0999999999999994,2.61999999999999,4.47218347352569e-08
-0.0999999999999994,2.62999999999999,4.49720550151947e-08
-0.0999999999999994,2.63999999999999,4.52228992230662e-08
-0.0999999999999994,2.64999999999999,4.54743647063283e-08
-0.0999999999999994,2.65999999999999,4.57264488003798e-08
-0.0999999999999994,2.66999999999999,4.59791488288609e-08
-0.0999999999999994,2.67999999999999,4.62324621041248e-08
-0.0999999999999994,2.68999999999999,4.64863859275569e-08
-0.0999999999999994,2.69999999999999,4.67409175898685e-08
-0.0999999999999994,2.70999999999999,4.69960543715877e-08
-0.0999999999999994,2.71999999999999,4.72517935432614e-08
-0.0999999999999994,2.72999999999999,4.75081323659886e-08
-0.0999999999999994,2.73999999999999,4.77650680915951e-08
-0.0999999999999994,2.74999999999999,4.8022597963074e-08
-0.0999999999999994,2.75999999999999,4.82807192149809e-08
-0.0999999999999994,2.76999999999998,4.8539429073623e-08
-0.0999999999999994,2.77999999999998,4.8798724757517e-08
-0.0999999999999994,2.78999999999998,4.90586034777099e-08
-0.0999999999999994,2.79999999999998,4.93190624380969e-08
-0.0999999999999994,2.80999999999998,4.95800988356904e-08
-0.0999999999999994,2.81999999999998,4.98417098610949e-08
-0.0999999999999994,2.82999999999998,5.01038926986548e-08
-0.0999999999999994,2.83999999999998,5.03666445268778e-08
-0.0999999999999994,2.84999999999998,5.06299625188119e-08
-0.0999999999999994,2.85999999999998,5.08938438421578e-08
-0.0999999999999994,2.86999999999998,5.11582856597575e-08
-0.0999999999999994,2.87999999999998,5.14232851298918e-08
-0.0999999999999994,2.88999999999998,5.16888394064538e-08
-0.0999999999999994,2.89999999999998,5.19549456394077e-08
-0.0999999999999994,2.90999999999998,5.22216009749557e-08
-0.0999999999999994,2.91999999999998,5.24888025558946e-08
-0.0999999999999994,2.92999999999998,5.27565475219712e-08
-0.0999999999999994,2.93999999999998,5.30248330100131e-08
-0.0999999999999994,2.94999999999998,5.32936561543511e-08
-0.0999999999999994,2.95999999999998,5.35630140870664e-08
-0.0999999999999994,2.96999999999998,5.38329039381841e-08
-0.0999999999999994,2.97999999999998,5.41033228360623e-08
-0.0999999999999994,2.98999999999998,5.437426790768e-08
-0.0999999999999994,2.99999999999998,5.46457362787185e-08
-0.0999999999999994,3.00999999999998,5.49177250740679e-08
-0.0999999999999994,3.01999999999998,5.51902314179015e-08
-0.0999999999999994,3.02999999999998,5.54632524340242e-08
-0.0999999999999994,3.03999999999998,5.57367852461688e-08
-0.0999999999999994,3.04999999999998,5.60108269781069e-08
-0.0999999999999994,3.05999999999998,5.62853747540141e-08
-0.0999999999999994,3.06999999999998,5.65604256987037e-08
-0.0999999999999994,3.07999999999998,5.68359769378554e-08
-0.0999999999999994,3.08999999999998,5.71120255982148e-08
-0.0999999999999994,3.09999999999998,5.73885688078665e-08
-0.0999999999999994,3.10999999999998,5.76656036964789e-08
-0.0999999999999994,3.11999999999998,5.79431273955175e-08
-0.0999999999999994,3.12999999999998,5.82211370385088e-08
-0.0999999999999994,3.13999999999998,5.84996297611117e-08
-0.0999999999999994,3.14999999999998,5.87786027016152e-08
-0.0999999999999994,3.15999999999998,5.905805300084e-08
-0.0999999999999994,3.16999999999998,5.93379778026298e-08
-0.0999999999999994,3.17999999999998,5.96183742538793e-08
-0.0999999999999994,3.18999999999998,5.98992395047738e-08
-0.0999999999999994,3.19999999999998,6.01805707090808e-08
-0.0999999999999994,3.20999999999998,6.04623650242458e-08
-0.0999999999999994,3.21999999999998,6.07446196116766e-08
-0.0999999999999994,3.22999999999998,6.10273316368571e-08
-0.0999999999999994,3.23999999999997,6.13104982696246e-08
-0.0999999999999994,3.24999999999997,6.15941166842472e-08
-0.0999999999999994,3.25999999999997,6.18781840597491e-08
-0.0999999999999994,3.26999999999997,6.21626975799799e-08
-0.0999999999999994,3.27999999999997,6.24476544338194e-08
-0.0999999999999994,3.28999999999997,6.27330518154362e-08
-0.0999999999999994,3.29999999999997,6.30188869243143e-08
-0.0999999999999994,3.30999999999997,6.33051569655894e-08
-0.0999999999999994,3.31999999999997,6.35918591500377e-08
-0.0999999999999994,3.32999999999997,6.38789906944338e-08
-0.0999999999999994,3.33999999999997,6.41665488215598e-08
-0.0999999999999994,3.34999999999997,6.44545307604689e-08
-0.0999999999999994,3.35999999999997,6.47429337464839e-08
-0.0999999999999994,3.36999999999997,6.50317550216009e-08
-0.0999999999999994,3.37999999999997,6.53209918344204e-08
-0.0999999999999994,3.38999999999997,6.56106414403659e-08
-0.0999999999999994,3.39999999999997,6.59007011019023e-08
-0.0999999999999994,3.40999999999997,6.61911680885692e-08
-0.0999999999999994,3.41999999999997,6.64820396771298e-08
-0.0999999999999994,3.42999999999997,6.67733131518669e-08
-0.0999999999999994,3.43999999999997,6.70649858044525e-08
-0.0999999999999994,3.44999999999997,6.73570549343264e-08
-0.0999999999999994,3.45999999999997,6.7649517848678e-08
-0.0999999999999994,3.46999999999997,6.79423718626056e-08
-0.0999999999999994,3.47999999999997,6.82356142992712e-08
-0.0999999999999994,3.48999999999997,6.85292424899604e-08
-0.0999999999999994,3.49999999999997,6.88232537743534e-08
-0.0999999999999994,3.50999999999997,6.91176455003593e-08
-0.0999999999999994,3.51999999999997,6.9412415024566e-08
-0.0999999999999994,3.52999999999997,6.97075597120961e-08
-0.0999999999999994,3.53999999999997,7.00030769367692e-08
-0.0999999999999994,3.54999999999997,7.02989640813563e-08
-0.0999999999999994,3.55999999999997,7.05952185374512e-08
-0.0999999999999994,3.56999999999997,7.08918377058126e-08
-0.0999999999999994,3.57999999999997,7.11888189962261e-08
-0.0999999999999994,3.58999999999997,7.14861598277758e-08
-0.0999999999999994,3.59999999999997,7.1783857628857e-08
-0.0999999999999994,3.60999999999997,7.20819098373452e-08
-0.0999999999999994,3.61999999999997,7.23803139005683e-08
-0.0999999999999994,3.62999999999997,7.26790672755001e-08
-0.0999999999999994,3.63999999999997,7.29781674287236e-08
-0.0999999999999994,3.64999999999997,7.32776118366827e-08
-0.0999999999999994,3.65999999999997,7.35773979856709e-08
-0.0999999999999994,3.66999999999997,7.38775233718136e-08
-0.0999999999999994,3.67999999999997,7.41779855013762e-08
-0.0999999999999994,3.68999999999997,7.44787818905746e-08
-0.0999999999999994,3.69999999999997,7.47799100659101e-08
-0.0999999999999994,3.70999999999996,7.50813675639702e-08
-0.0999999999999994,3.71999999999996,7.53831519317243e-08
-0.0999999999999994,3.72999999999996,7.56852607264832e-08
-0.0999999999999994,3.73999999999996,7.59876915159536e-08
-0.0999999999999994,3.74999999999996,7.62904418783917e-08
-0.0999999999999994,3.75999999999996,7.6593509402481e-08
-0.0999999999999994,3.76999999999996,7.68968916876148e-08
-0.0999999999999994,3.77999999999996,7.72005863437657e-08
-0.0999999999999994,3.78999999999996,7.7504590991694e-08
-0.0999999999999994,3.79999999999996,7.78089032628784e-08
-0.0999999999999994,3.80999999999996,7.81135207996136e-08
-0.0999999999999994,3.81999999999996,7.84184412550362e-08
-0.0999999999999994,3.82999999999996,7.87236622932517e-08
-0.0999999999999994,3.83999999999996,7.90291815893188e-08
-0.0999999999999994,3.84999999999996,7.9334996829229e-08
-0.0999999999999994,3.85999999999996,7.9641105710023e-08
-0.0999999999999994,3.86999999999996,7.99475059399407e-08
-0.0999999999999994,3.87999999999996,8.02541952381781e-08
-0.0999999999999994,3.88999999999996,8.0561171335207e-08
-0.0999999999999994,3.89999999999996,8.08684319726307e-08
-0.0999999999999994,3.90999999999996,8.1175974903285e-08
-0.0999999999999994,3.91999999999996,8.14837978913005e-08
-0.0999999999999994,3.92999999999996,8.17918987120541e-08
-0.0999999999999994,3.93999999999996,8.21002751522606e-08
-0.0999999999999994,3.94999999999996,8.24089250099169e-08
-0.0999999999999994,3.95999999999996,8.27178460944966e-08
-0.0999999999999994,3.96999999999996,8.30270362267786e-08
-0.0999999999999994,3.97999999999996,8.33364932389994e-08
-0.0999999999999994,3.98999999999996,8.36462149747833e-08
-0.0999999999999994,3.99999999999996,8.39561992892904e-08
-0.0999999999999994,4.00999999999996,8.42664440490914e-08
-0.0999999999999994,4.01999999999996,8.45769471322937e-08
-0.0999999999999994,4.02999999999996,8.48877064284151e-08
-0.0999999999999994,4.03999999999996,8.51987198386382e-08
-0.0999999999999994,4.04999999999996,8.55099852755498e-08
-0.0999999999999994,4.05999999999996,8.58215006633577e-08
-0.0999999999999994,4.06999999999996,8.61332639378339e-08
-0.0999999999999994,4.07999999999996,8.64452730462885e-08
-0.0999999999999994,4.08999999999996,8.67575259475419e-08
-0.0999999999999994,4.09999999999996,8.70700206121228e-08
-0.0999999999999994,4.10999999999996,8.73827550220825e-08
-0.0999999999999994,4.11999999999996,8.76957271710338e-08
-0.0999999999999994,4.12999999999996,8.80089350642272e-08
-0.0999999999999994,4.13999999999996,8.83223767184308e-08
-0.0999999999999994,4.14999999999996,8.86360501621556e-08
-0.0999999999999994,4.15999999999996,8.89499534353752e-08
-0.0999999999999994,4.16999999999996,8.92640845897071e-08
-0.0999999999999994,4.17999999999996,8.95784416883584e-08
-0.0999999999999994,4.18999999999996,8.98930228061087e-08
-0.0999999999999994,4.19999999999995,9.02078260293282e-08
-0.0999999999999994,4.20999999999995,9.05228494559938e-08
-0.0999999999999994,4.21999999999995,9.08380911956244e-08
-0.0999999999999994,4.22999999999995,9.11535493692916e-08
-0.0999999999999994,4.23999999999995,9.14692221096273e-08
-0.0999999999999994,4.24999999999995,9.1785107560831e-08
-0.0999999999999994,4.25999999999995,9.21012038786331e-08
-0.0999999999999994,4.26999999999995,9.24175092302553e-08
-0.0999999999999994,4.27999999999995,9.27340217944907e-08
-0.0999999999999994,4.28999999999995,9.30507397615378e-08
-0.0999999999999994,4.29999999999995,9.33676613331971e-08
-0.0999999999999994,4.30999999999995,9.36847847226597e-08
-0.0999999999999994,4.31999999999995,9.4002108154537e-08
-0.0999999999999994,4.32999999999995,9.43196298650106e-08
-0.0999999999999994,4.33999999999995,9.46373481015306e-08
-0.0999999999999994,4.34999999999995,9.49552611230848e-08
-0.0999999999999994,4.35999999999995,9.52733671998905e-08
-0.0999999999999994,4.36999999999995,9.55916646136604e-08
-0.0999999999999994,4.37999999999995,9.59101516574137e-08
-0.0999999999999994,4.38999999999995,9.62288266354897e-08
-0.0999999999999994,4.39999999999995,9.65476878634775e-08
-0.0999999999999994,4.40999999999995,9.68667336682676e-08
-0.0999999999999994,4.41999999999995,9.71859623881025e-08
-0.0999999999999994,4.42999999999995,9.75053723723322e-08
-0.0999999999999994,4.43999999999995,9.7824961981543e-08
-0.0999999999999994,4.44999999999995,9.81447295875189e-08
-0.0999999999999994,4.45999999999995,9.84646735731986e-08
-0.0999999999999994,4.46999999999995,9.87847923326327e-08
-0.0999999999999994,4.47999999999995,9.91050842709786e-08
-0.0999999999999994,4.48999999999995,9.94255478044965e-08
-0.0999999999999994,4.49999999999995,9.97461813604126e-08
-0.0999999999999994,4.50999999999995,1.00066983377081e-07
-0.0999999999999994,4.51999999999995,1.0038795230376e-07
-0.0999999999999994,4.52999999999995,1.00709086600725e-07
-0.0999999999999994,4.53999999999995,1.01030384739081e-07
-0.0999999999999994,4.54999999999995,1.01351845200924e-07
-0.0999999999999994,4.55999999999995,1.01673466479184e-07
-0.0999999999999994,4.56999999999995,1.01995247077613e-07
-0.0999999999999994,4.57999999999995,1.023171855108e-07
-0.0999999999999994,4.58999999999995,1.0263928030402e-07
-0.0999999999999994,4.59999999999995,1.02961529993337e-07
-0.0999999999999994,4.60999999999995,1.03283933125579e-07
-0.0999999999999994,4.61999999999995,1.03606488258088e-07
-0.0999999999999994,4.62999999999995,1.03929193958996e-07
-0.0999999999999994,4.63999999999995,1.04252048806933e-07
-0.0999999999999994,4.64999999999995,1.04575051391119e-07
-0.0999999999999994,4.65999999999995,1.04898200311288e-07
-0.0999999999999994,4.66999999999994,1.05221494177649e-07
-0.0999999999999994,4.67999999999994,1.05544931610937e-07
-0.0999999999999994,4.68999999999994,1.05868511242195e-07
-0.0999999999999994,4.69999999999994,1.06192231712953e-07
-0.0999999999999994,4.70999999999994,1.06516091675007e-07
-0.0999999999999994,4.71999999999994,1.06840089790463e-07
-0.0999999999999994,4.72999999999994,1.07164224731736e-07
-0.0999999999999994,4.73999999999994,1.07488495181409e-07
-0.0999999999999994,4.74999999999994,1.07812899832279e-07
-0.0999999999999994,4.75999999999994,1.08137437387347e-07
-0.0999999999999994,4.76999999999994,1.08462106559583e-07
-0.0999999999999994,4.77999999999994,1.08786906072195e-07
-0.0999999999999994,4.78999999999994,1.09111834658296e-07
-0.0999999999999994,4.79999999999994,1.09436891061033e-07
-0.0999999999999994,4.80999999999994,1.09762074033432e-07
-0.0999999999999994,4.81999999999994,1.10087382338621e-07
-0.0999999999999994,4.82999999999994,1.10412814749351e-07
-0.0999999999999994,4.83999999999994,1.10738370048394e-07
-0.0999999999999994,4.84999999999994,1.11064047028157e-07
-0.0999999999999994,4.85999999999994,1.11389844490848e-07
-0.0999999999999994,4.86999999999994,1.11715761248462e-07
-0.0999999999999994,4.87999999999994,1.12041796122515e-07
-0.0999999999999994,4.88999999999994,1.12367947944222e-07
-0.0999999999999994,4.89999999999994,1.12694215554324e-07
-0.0999999999999994,4.90999999999994,1.13020597803111e-07
-0.0999999999999994,4.91999999999994,1.13347093550406e-07
-0.0999999999999994,4.92999999999994,1.13673701665431e-07
-0.0999999999999994,4.93999999999994,1.14000421026787e-07
-0.0999999999999994,4.94999999999994,1.14327250522519e-07
-0.0999999999999994,4.95999999999994,1.14654189049944e-07
-0.0999999999999994,4.96999999999994,1.14981235515565e-07
-0.0999999999999994,4.97999999999994,1.15308388835293e-07
-0.0999999999999994,4.98999999999994,1.15635647934061e-07
-0.0999999999999994,5,1.15963011746094e-07
6.38378239159465e-16,0,2.05411867151102e-09
6.38378239159465e-16,0.01,1.10871557286636e-08
6.38378239159465e-16,0.02,2.01183042358433e-08
6.38378239159465e-16,0.03,2.91488907115021e-08
6.38378239159465e-16,0.04,3.81801263079253e-08
6.38378239159465e-16,0.05,4.72131228611901e-08
6.38378239159465e-16,0.06,5.62489066973931e-08
6.38378239159465e-16,0.07,6.52884305077249e-08
6.38378239159465e-16,0.08,7.43325835613168e-08
6.38378239159465e-16,0.09,8.33822004874876e-08
6.38378239159465e-16,0.1,9.24380688265868e-08
6.38378239159465e-16,0.11,1.01500935521015e-07
6.38378239159465e-16,0.12,1.10571512494059e-07
6.38378239159465e-16,0.13,1.19650481443587e-07
6.38378239159465e-16,0.14,1.28738497959961e-07
6.38378239159465e-16,0.15,1.37836195062423e-07
6.38378239159465e-16,0.16,1.46944186234806e-07
6.38378239159465e-16,0.17,1.56063068030503e-07
6.38378239159465e-16,0.18,1.65193422306527e-07
6.38378239159465e-16,0.19,1.74335818138559e-07
6.38378239159465e-16,0.2,1.83490813461238e-07
6.38378239159465e-16,0.21,1.92658956472166e-07
6.38378239159465e-16,0.22,2.01840786832397e-07
6.38378239159465e-16,0.23,2.11036836691942e-07
6.38378239159465e-16,0.24,2.20247631564569e-07
6.38378239159465e-16,0.25,2.29473691073085e-07
6.38378239159465e-16,0.26,2.38715529582838e-07
6.38378239159465e-16,0.27,2.47973656739565e-07
6.38378239159465e-16,0.28,2.57248577924367e-07
6.38378239159465e-16,0.29,2.66540794637861e-07
6.38378239159465e-16,0.3,2.75850804823138e-07
6.38378239159465e-16,0.31,2.85179103136206e-07
6.38378239159465e-16,0.32,2.94526181171154e-07
6.38378239159465e-16,0.33,3.03892527646665e-07
6.38378239159465e-16,0.34,3.13278628558891e-07
6.38378239159465e-16,0.35,3.22684967305767e-07
6.38378239159465e-16,0.36,3.32112024786674e-07
6.38378239159465e-16,0.37,3.41560279480853e-07
6.38378239159465e-16,0.38,3.51030207507722e-07
6.38378239159465e-16,0.39,3.60522282671517e-07
6.38378239159465e-16,0.4,3.70036976492665e-07
6.38378239159465e-16,0.41,3.79574758227623e-07
6.38378239159465e-16,0.42,3.89136094878902e-07
6.38378239159465e-16,0.43,3.98721451196824e-07
6.38378239159465e-16,0.44,4.08331289673996e-07
6.38378239159465e-16,0.45,4.17966070533751e-07
6.38378239159465e-16,0.46,4.27626251713316e-07
6.38378239159465e-16,0.47,4.37312288842822e-07
6.38378239159465e-16,0.48,4.47024635220152e-07
6.38378239159465e-16,0.49,4.56763741783111e-07
6.38378239159465e-16,0.5,4.66530057078635e-07
6.38378239159465e-16,0.51,4.76324027229898e-07
6.38378239159465e-16,0.52,4.8614609590166e-07
6.38378239159465e-16,0.53,4.95996704263948e-07
6.38378239159465e-16,0.54,5.0587629095462e-07
6.38378239159465e-16,0.55,5.15785292041037e-07
6.38378239159465e-16,0.56,5.25724140980657e-07
6.38378239159465e-16,0.57,5.35693268581427e-07
6.38378239159465e-16,0.58,5.45693102961481e-07
6.38378239159465e-16,0.59,5.55724069508551e-07
6.38378239159465e-16,0.6,5.65786590839336e-07
6.38378239159465e-16,0.61,5.75881086758727e-07
6.38378239159465e-16,0.62,5.86007974219088e-07
6.38378239159465e-16,0.63,5.96167667279481e-07
6.38378239159465e-16,0.64,6.0636057706526e-07
6.38378239159465e-16,0.65,6.16587111727895e-07
6.38378239159465e-16,0.66,6.26847676404797e-07
6.38378239159465e-16,0.67,6.37142673179819e-07
6.38378239159465e-16,0.68,6.47472501043896e-07
6.38378239159465e-16,0.69,6.57837555856259e-07
6.38378239159465e-16,0.7,6.68238230305935e-07
6.38378239159465e-16,0.71,6.7867491387373e-07
6.38378239159465e-16,0.72,6.89147992794766e-07
6.38378239159465e-16,0.73,6.99657850021733e-07
6.38378239159465e-16,0.74,7.10204865188155e-07
6.38378239159465e-16,0.75,7.20789414572621e-07
6.38378239159465e-16,0.76,7.31411871063741e-07
6.38378239159465e-16,0.77,7.42072604124955e-07
6.38378239159465e-16,0.78,7.52771979760963e-07
6.38378239159465e-16,0.79,7.63510360483851e-07
6.38378239159465e-16,0.8,7.74288105280425e-07
6.38378239159465e-16,0.81,7.85105569579868e-07
6.38378239159465e-16,0.820000000000001,7.95963105222312e-07
6.38378239159465e-16,0.83,8.06861060427807e-07
6.38378239159465e-16,0.840000000000001,8.17799779766137e-07
6.38378239159465e-16,0.850000000000001,8.28779604127262e-07
6.38378239159465e-16,0.860000000000001,8.39800870692317e-07
6.38378239159465e-16,0.870000000000001,8.50863912905578e-07
6.38378239159465e-16,0.880000000000001,8.61969060446801e-07
6.38378239159465e-16,0.890000000000001,8.73116639204491e-07
6.38378239159465e-16,0.900000000000001,8.84306971249903e-07
6.38378239159465e-16,0.91,8.95540374811432e-07
6.38378239159465e-16,0.920000000000001,9.0681716425015e-07
6.38378239159465e-16,0.930000000000001,9.18137650035811e-07
6.38378239159465e-16,0.940000000000001,9.29502138723501e-07
6.38378239159465e-16,0.950000000000001,9.4091093293142e-07
6.38378239159465e-16,0.960000000000001,9.52364331318856e-07
6.38378239159465e-16,0.970000000000001,9.63862628565302e-07
6.38378239159465e-16,0.980000000000001,9.75406115350267e-07
6.38378239159465e-16,0.990000000000001,9.86995078333523e-07
6.38378239159465e-16,1,9.98629800136601e-07
6.38378239159465e-16,1.01,1.01031055932438e-06
6.38378239159465e-16,1.02,1.02203763038823e-06
6.38378239159465e-16,1.03,1.03381128372919e-06
6.38378239159465e-16,1.04,1.04563178564217e-06
6.38378239159465e-16,1.05,1.05749939830128e-06
6.38378239159465e-16,1.06,1.069414379745e-06
6.38378239159465e-16,1.07,1.08137698386319e-06
6.38378239159465e-16,1.08,1.09338746038403e-06
6.38378239159465e-16,1.09,1.10544605486198e-06
6.38378239159465e-16,1.1,1.11755300866694e-06
6.38378239159465e-16,1.11,1.12970855897322e-06
6.38378239159465e-16,1.12,1.14191293875016e-06
6.38378239159465e-16,1.13,1.1541663767532e-06
6.38378239159465e-16,1.14,1.16646909751522e-06
6.38378239159465e-16,1.15,1.17882132133956e-06
6.38378239159465e-16,1.16,1.19122326429328e-06
6.38378239159465e-16,1.17,1.20367513820074e-06
6.38378239159465e-16,1.18,1.21617715063878e-06
6.38378239159465e-16,1.19,1.22872950493217e-06
6.38378239159465e-16,1.2,1.24133240014997e-06
6.38378239159465e-16,1.21,1.25398603110219e-06
6.38378239159465e-16,1.22,1.26669058833791e-06
6.38378239159465e-16,1.23,1.27944625814376e-06
6.38378239159465e-16,1.24,1.29225322254264e-06
6.38378239159465e-16,1.25,1.3051116592944e-06
6.38378239159465e-16,1.26,1.31802174189608e-06
6.38378239159465e-16,1.27,1.33098363958318e-06
6.38378239159465e-16,1.28,1.343997517332e-06
6.38378239159465e-16,1.29,1.35706353586269e-06
6.38378239159465e-16,1.3,1.37018185164204e-06
6.38378239159465e-16,1.31,1.38335261688843e-06
6.38378239159465e-16,1.32,1.39657597957649e-06
6.38378239159465e-16,1.33,1.40985208344254e-06
6.38378239159465e-16,1.34,1.42318106799113e-06
6.38378239159465e-16,1.35,1.43656306850204e-06
6.38378239159465e-16,1.36,1.44999821603762e-06
6.38378239159465e-16,1.37,1.46348663745149e-06
6.38378239159465e-16,1.38,1.47702845539738e-06
6.38378239159465e-16,1.39,1.49062378833877e-06
6.38378239159465e-16,1.4,1.50427275055902e-06
6.38378239159465e-16,1.41,1.51797545217266e-06
6.38378239159465e-16,1.42,1.53173199913668e-06
6.38378239159465e-16,1.43,1.54554249326287e-06
6.38378239159465e-16,1.44,1.55940703223066e-06
6.38378239159465e-16,1.45,1.57332570960042e-06
6.38378239159465e-16,1.46,1.58729861482762e-06
6.38378239159465e-16,1.47,1.60132583327747e-06
6.38378239159465e-16,1.48,1.61540744624011e-06
6.38378239159465e-16,1.49,1.62954353094658e-06
6.38378239159465e-16,1.5,1.643734160585e-06
6.38378239159465e-16,1.51,1.65797940431778e-06
6.38378239159465e-16,1.52,1.67227932729882e-06
6.38378239159465e-16,1.53,1.68663399069212e-06
6.38378239159465e-16,1.54,1.70104345168958e-06
6.38378239159465e-16,1.55,1.71550776353115e-06
6.38378239159465e-16,1.56,1.73002697552377e-06
6.38378239159465e-16,1.57,1.7446011330619e-06
6.38378239159465e-16,1.58,1.75923027764793e-06
6.38378239159465e-16,1.59,1.77391444691379e-06
6.38378239159465e-16,1.6,1.78865367464242e-06
6.38378239159465e-16,1.61,1.80344799079004e-06
6.38378239159465e-16,1.62,1.81829742150847e-06
6.38378239159465e-16,1.63,1.83320198916866e-06
6.38378239159465e-16,1.64,1.848161712384e-06
6.38378239159465e-16,1.65,1.86317660603469e-06
6.38378239159465e-16,1.66,1.87824668129129e-06
6.38378239159465e-16,1.67,1.89337194564088e-06
6.38378239159465e-16,1.68,1.90855240291097e-06
6.38378239159465e-16,1.69,1.92378805329626e-06
6.38378239159465e-16,1.7,1.93907889338402e-06
6.38378239159465e-16,1.71,1.9544249161811e-06
6.38378239159465e-16,1.72,1.96982611114009e-06
6.38378239159465e-16,1.73,1.98528246418714e-06
6.38378239159465e-16,1.74,2.00079395774924e-06
6.38378239159465e-16,1.75,2.01636057078214e-06
6.38378239159465e-16,1.76,2.03198227879829e-06
6.38378239159465e-16,1.77,2.04765905389634e-06
